type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,380,9.383312730533643,0.005819422569246242,9.379197777372339,9.387427683694947,0.9986994575625712,118.412989379,0.030194818784683924,118.38499701149999,118.444986885,9.209645973205523,118.63051760345456
DDR5-4800,100,450,8.762564358747959,0.005523155123199961,8.758658898306798,8.766469819189117,0.9985998736493781,117.74765601616666,0.009173424924705865,117.740490633,117.757994793,8.422358628547439,118.03844959365462
DDR5-4800,100,550,7.5073977603303605,0.005624573872582448,7.503420586003773,7.511374934656948,0.998341490940557,117.71031717016666,0.14945086499607488,117.5379929665,117.80446912,7.695251443531179,117.47608601311927
DDR5-4800,100,600,6.88621874219343,0.0008870786564216147,6.885591482860028,6.886846001526831,0.998245668002242,117.30814983866667,0.09175556165430912,117.250994797,117.413987045,7.067591806017307,117.0135673135338
DDR5-4800,100,700,6.194963898289421,0.0020772423723284627,6.19349506612178,6.1964327304570626,0.998090606904027,116.3329760045,0.09914895296053393,116.273987495,116.447445442,6.406949264041066,116.59270047162782
DDR5-4800,100,800,5.778134513344643,0.0006822566521267954,5.777652085039414,5.778616941649871,0.9978937870288773,115.91196062916667,0.09092715547076573,115.8069821335,115.96599395850001,5.69699017182122,116.21082865146309
DDR5-4800,100,900,5.1463346122441225,0.0033661900697643057,5.143954356419029,5.148714868069216,0.997651532724597,115.83715447949999,0.11994879154965987,115.7004944455,115.924997029,4.998440491562052,115.80564048462548
DDR5-4800,100,1000,4.697421741065165,0.004758886496197657,4.694056700152807,4.7007867819775235,0.9974019932692034,115.68264365166668,0.09602985366406817,115.6234901425,115.79344466100001,4.345267301986086,115.42430634941687
DDR5-4800,100,1500,3.383448096433205,0.016769559624469636,3.3715902271052305,3.39530596576118,0.9964219739879012,114.70665322566667,0.024474616499907845,114.67949061350001,114.72699110100001,3.520591042244992,114.7817495962366
DDR5-4800,100,2000,2.629931038308706,0.0014154038895427914,2.6289301966202925,2.6309318799971195,0.9954507508835335,114.31048686116667,0.100042448137747,114.1949966675,114.37046865299999,2.6560834737181005,114.02653163080265
DDR5-4800,100,3000,1.8365520604982626,0.002056588874060041,1.835097832559302,1.8380062884372232,0.9935227790661396,113.67714115766667,0.10256664007467371,113.61299393799999,113.79543405950001,1.8073495123562338,113.22966201114686
DDR5-4800,100,5000,1.1639940119590835,0.0006162126773255691,1.1635582837962934,1.1644297401218735,0.9893057360649571,112.75999112233335,0.2620539496429608,112.578997264,113.0604956465,1.0320642217511127,112.34074474612353
DDR5-4800,100,40000,0.17170640549702312,0.00027565192474942127,0.17151149015178568,0.17190132084226056,0.9336628119536212,110.64565530066666,0.09301171411520441,110.569980306,110.74949393700001,0.4120417376017702,111.63711074088694
DDR5-4800,100,100000,0.08222084651582695,8.339037510029631e-05,0.08216188061610785,0.08227981241554606,0.8606100254439293,111.24197463783334,0.026590201490898312,111.211934301,111.2624923,0.010335562364725881,111.25197013462198
DDR5-4800,100,500000,0.034445972396335914,0.00014149805446567743,0.03434591816249853,0.0345460266301733,0.6673136765441869,111.79649167233333,0.06109543546998378,111.74499421649999,111.86399757049999,-0.11000080150349589,111.31853306651398
DDR5-4800,100,1000000,0.028167057614639168,0.00010103731578816592,0.028095613443492467,0.028238501785785866,0.5975114130082614,111.82015101766666,0.0947281200963166,111.74196820799999,111.92549197299999,0.11408614845363019,111.97000967574824
