type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,100,300,1.1706241059761564,3.098150850442822e-05,1.1706021987414017,1.1706460132109113,0.9904806711514169,5388.53689132,7.535000061885111,5383.208841680001,5393.86494096,1.1706251563058032,5324.187141264867
DDR5-4800,100,340,1.1705127496561991,0.00011495510461727021,1.1704314641221922,1.170594035190206,0.9904630173468799,5296.50716835,11.140483799040195,5288.62965671,5304.38467999,1.1716292130199133,5306.706873556965
DDR5-4800,100,380,1.1706995299465033,0.0001916730554412157,1.17056399662923,1.1708350632637765,0.9904941677828034,5328.67772654,4.1309484617001315,5325.756704869999,5331.59874821,1.1723964213853009,5294.823539097897
DDR5-4800,100,450,1.1703874383972601,9.21519694572905e-05,1.170322277114757,1.170452599679763,0.9904901863334435,5205.873822400001,35.23503097819513,5180.95889306,5230.78875174,1.172856433227438,5280.642961839993
DDR5-4800,100,550,1.180841912367054,0.0001989400071174211,1.180701240538972,1.180982584195136,0.9901043306885021,5220.968877855,37.151453802942996,5194.69883294,5247.23892277,1.1728952633729877,5261.6133954917905
DDR5-4800,100,600,1.17223340819372,0.0019363500565612024,1.1708642019379747,1.1736026144494656,0.9897935913683754,5294.146936415,29.387767530852482,5273.36664671,5314.927226119999,1.1729009319643235,5241.436689848503
DDR5-4800,100,700,1.170634903090303,0.00027890881804065184,1.1704376847737337,1.1708321214068722,0.9904523836424806,5224.38380861,22.62163920017651,5208.38789413,5240.37972309,1.1725059026538216,5220.211486150508
DDR5-4800,100,800,1.1704846355167824,0.0002766462174760869,1.1702890171004154,1.1706802539331493,0.9905041561279122,5191.92846809,17.450431163019125,5179.58914988,5204.2677863,1.171881436811335,5180.148091961499
DDR5-4800,100,900,1.1702566247139239,0.0002805022522888427,1.1700582796691925,1.1704549697586555,0.990492544872658,5093.804376025,3.9391547629140886,5091.01897298,5096.58977907,1.1713279522474491,5159.760277715123
DDR5-4800,100,1000,1.1718535945579276,0.0018201348940129973,1.1705665648316967,1.1731406242841584,0.9899028950582381,5010.178550385001,33.87134854626927,4986.22789014,5034.129210630001,1.2271048563434,5301.330764715791
DDR5-4800,100,1500,1.1705388667466445,0.0002981229167536349,1.170328062010581,1.1707496714827081,0.9904063098692693,4856.188249909999,17.21101074660618,4844.0182275,4868.35827232,1.237160297366502,4992.933438073086
DDR5-4800,100,2000,1.1718578027628421,0.0019153757147196604,1.1705034276064439,1.1732121779192406,0.9899317012073461,4681.804445385,0.8843747106355077,4681.17909803,4682.42979274,1.1750071885354978,4367.814272339717
DDR5-4800,100,3000,1.17246294632558,0.002986308692569574,1.1703513071983478,1.1745745854528125,0.9897803573956069,4390.999671760001,1.2725102543786009,4390.09987113,4391.8994723900005,1.0359375838681144,3525.7324594192946
DDR5-4800,100,5000,1.170454409956426,0.0001872909798404015,1.170321975234526,1.1705868446783263,0.9904261612058214,3621.83366821,37.51151005155212,3595.30902508,3648.35831134,0.8534510565999708,2478.188859838908
DDR5-4800,100,40000,0.4940450822432488,0.006822970781111787,0.48922051333608696,0.4988696511504106,0.9773012951230391,113.54898624,0.07635537013151217,113.49499484,113.60297764,0.6385832500622748,1458.1443732494668
DDR5-4800,100,100000,0.21496207002065912,0.001182925849975668,0.21412561513050046,0.21579852491081777,0.9476878000830072,112.9999914,0.012730962620517802,112.99098925,113.00899355,0.40232153488637645,592.8234262870419
DDR5-4800,100,500000,0.061225114400705195,0.00018884944177356773,0.06109157767980381,0.06135865112160658,0.8162920686391992,112.527452055,0.029007492992196383,112.50694065999998,112.54796345,0.1556532817036278,9.450445587704053
DDR5-4800,100,1000000,0.041896530754557675,0.00048038742855933497,0.0415568455462266,0.04223621596288875,0.7267049859629218,112.35094366999999,0.03672820101714655,112.32497290999999,112.37691443,-0.0904341388546186,-164.75014221247238
